Epoch:0   Accuracy:46.55
Epoch:1   Accuracy:53.53
Epoch:2   Accuracy:59.44
Epoch:3   Accuracy:61.56
Epoch:4   Accuracy:60.19
Epoch:5   Accuracy:66.58
Epoch:6   Accuracy:71.08
Epoch:7   Accuracy:69.66
Epoch:8   Accuracy:73.36
Epoch:9   Accuracy:70.67
Epoch:10   Accuracy:72.51
Epoch:11   Accuracy:74.98
Epoch:12   Accuracy:69.16
Epoch:13   Accuracy:76.25
Epoch:14   Accuracy:76.98
Epoch:15   Accuracy:76.35
Epoch:16   Accuracy:76.44
Epoch:17   Accuracy:74.64
Epoch:18   Accuracy:76.13
Epoch:19   Accuracy:77.98
Epoch:20   Accuracy:77.38
Epoch:21   Accuracy:78.82
Epoch:22   Accuracy:79.40
Epoch:23   Accuracy:75.44
Epoch:24   Accuracy:78.24
Epoch:25   Accuracy:74.51
Epoch:26   Accuracy:78.42
Epoch:27   Accuracy:78.59
Epoch:28   Accuracy:78.15
Epoch:29   Accuracy:78.24
Epoch:30   Accuracy:78.48
Epoch:31   Accuracy:78.61
Epoch:32   Accuracy:76.01
Epoch:33   Accuracy:77.56
Epoch:34   Accuracy:78.92
Epoch:35   Accuracy:77.05
Epoch:36   Accuracy:76.58
Epoch:37   Accuracy:78.96
Epoch:38   Accuracy:76.65
Epoch:39   Accuracy:75.61
Epoch:40   Accuracy:76.01
Epoch:41   Accuracy:73.82
Epoch:42   Accuracy:70.63
Epoch:43   Accuracy:75.32
Epoch:44   Accuracy:74.36
Epoch:45   Accuracy:75.18
Epoch:46   Accuracy:73.56
Epoch:47   Accuracy:72.11
Epoch:48   Accuracy:72.38
Epoch:49   Accuracy:73.00
Epoch:50   Accuracy:72.20
Epoch:51   Accuracy:71.79
Epoch:52   Accuracy:73.05
Epoch:53   Accuracy:73.04
Epoch:54   Accuracy:68.63
Epoch:55   Accuracy:70.14
Epoch:56   Accuracy:69.78
Epoch:57   Accuracy:67.95
Epoch:58   Accuracy:69.60
Epoch:59   Accuracy:67.89
Epoch:60   Accuracy:69.90
Epoch:61   Accuracy:69.93
Epoch:62   Accuracy:66.71
Epoch:63   Accuracy:65.84
Epoch:64   Accuracy:65.19
Epoch:65   Accuracy:69.20
Epoch:66   Accuracy:66.40
Epoch:67   Accuracy:61.72
Epoch:68   Accuracy:64.38
Epoch:69   Accuracy:63.67
Epoch:70   Accuracy:66.06
Epoch:71   Accuracy:64.14
Epoch:72   Accuracy:64.23
Epoch:73   Accuracy:65.63
Epoch:74   Accuracy:58.76
Epoch:75   Accuracy:62.68
Epoch:76   Accuracy:62.06
Epoch:77   Accuracy:59.12
Epoch:78   Accuracy:56.85
Epoch:79   Accuracy:58.27
Epoch:80   Accuracy:58.54
Epoch:81   Accuracy:61.03
Epoch:82   Accuracy:58.75
Epoch:83   Accuracy:59.39
Epoch:84   Accuracy:59.62
Epoch:85   Accuracy:55.34
Epoch:86   Accuracy:57.06
Epoch:87   Accuracy:57.01
Epoch:88   Accuracy:55.74
Epoch:89   Accuracy:57.68
Epoch:90   Accuracy:60.68
Epoch:91   Accuracy:56.15
Epoch:92   Accuracy:58.41
Epoch:93   Accuracy:56.35
Epoch:94   Accuracy:51.09
Epoch:95   Accuracy:55.51
Epoch:96   Accuracy:50.76
Epoch:97   Accuracy:55.36
Epoch:98   Accuracy:57.56
Epoch:99   Accuracy:53.86
Epoch:100   Accuracy:52.13
Epoch:101   Accuracy:52.69
Epoch:102   Accuracy:52.81
Epoch:103   Accuracy:58.58
Epoch:104   Accuracy:49.51
Epoch:105   Accuracy:52.49
Epoch:106   Accuracy:51.85
Epoch:107   Accuracy:49.62
Epoch:108   Accuracy:50.19
Epoch:109   Accuracy:50.60
Epoch:110   Accuracy:54.02
Epoch:111   Accuracy:49.76
Epoch:112   Accuracy:53.18
Epoch:113   Accuracy:54.14
Epoch:114   Accuracy:48.43
Epoch:115   Accuracy:55.92
Epoch:116   Accuracy:47.69
Epoch:117   Accuracy:50.97
Epoch:118   Accuracy:45.99
Epoch:119   Accuracy:49.05
Epoch:120   Accuracy:50.91
Epoch:121   Accuracy:55.60
Epoch:122   Accuracy:49.49
Epoch:123   Accuracy:51.09
Epoch:124   Accuracy:54.53
Epoch:125   Accuracy:48.90
Epoch:126   Accuracy:51.06
Epoch:127   Accuracy:54.79
Epoch:128   Accuracy:45.05
Epoch:129   Accuracy:47.60
Epoch:130   Accuracy:55.04
Epoch:131   Accuracy:51.70
Epoch:132   Accuracy:52.29
Epoch:133   Accuracy:51.02
Epoch:134   Accuracy:51.16
Epoch:135   Accuracy:49.45
Epoch:136   Accuracy:43.41
Epoch:137   Accuracy:53.08
Epoch:138   Accuracy:51.51
Epoch:139   Accuracy:55.51
Epoch:140   Accuracy:45.22
Epoch:141   Accuracy:51.52
Epoch:142   Accuracy:52.92
Epoch:143   Accuracy:51.64
Epoch:144   Accuracy:51.46
Epoch:145   Accuracy:51.87
Epoch:146   Accuracy:50.44
Epoch:147   Accuracy:51.61
Epoch:148   Accuracy:49.85
Epoch:149   Accuracy:48.86
Epoch:150   Accuracy:56.31
Epoch:151   Accuracy:56.73
Epoch:152   Accuracy:56.72
Epoch:153   Accuracy:57.11
Epoch:154   Accuracy:56.69
Epoch:155   Accuracy:56.55
Epoch:156   Accuracy:56.63
Epoch:157   Accuracy:57.81
Epoch:158   Accuracy:58.28
Epoch:159   Accuracy:57.16
Epoch:160   Accuracy:57.37
Epoch:161   Accuracy:57.23
Epoch:162   Accuracy:57.38
Epoch:163   Accuracy:56.64
Epoch:164   Accuracy:58.02
Epoch:165   Accuracy:55.96
Epoch:166   Accuracy:57.04
Epoch:167   Accuracy:56.79
Epoch:168   Accuracy:58.57
Epoch:169   Accuracy:57.78
Epoch:170   Accuracy:58.65
Epoch:171   Accuracy:57.33
Epoch:172   Accuracy:57.14
Epoch:173   Accuracy:57.28
Epoch:174   Accuracy:58.07
Epoch:175   Accuracy:56.90
Epoch:176   Accuracy:57.69
Epoch:177   Accuracy:57.53
Epoch:178   Accuracy:57.84
Epoch:179   Accuracy:58.50
Epoch:180   Accuracy:58.06
Epoch:181   Accuracy:58.37
Epoch:182   Accuracy:58.60
Epoch:183   Accuracy:58.32
Epoch:184   Accuracy:57.18
Epoch:185   Accuracy:57.07
Epoch:186   Accuracy:58.39
Epoch:187   Accuracy:57.33
Epoch:188   Accuracy:58.69
Epoch:189   Accuracy:57.67
Epoch:190   Accuracy:58.11
Epoch:191   Accuracy:58.42
Epoch:192   Accuracy:57.96
Epoch:193   Accuracy:57.67
Epoch:194   Accuracy:58.33
Epoch:195   Accuracy:57.74
Epoch:196   Accuracy:58.74
Epoch:197   Accuracy:57.72
Epoch:198   Accuracy:58.72
Epoch:199   Accuracy:58.24
Epoch:200   Accuracy:57.65
Epoch:201   Accuracy:58.62
Epoch:202   Accuracy:58.70
Epoch:203   Accuracy:58.30
Epoch:204   Accuracy:58.34
Epoch:205   Accuracy:58.28
Epoch:206   Accuracy:58.61
Epoch:207   Accuracy:58.80
Epoch:208   Accuracy:57.89
Epoch:209   Accuracy:58.75
Epoch:210   Accuracy:56.96
Epoch:211   Accuracy:56.83
Epoch:212   Accuracy:57.76
Epoch:213   Accuracy:57.73
Epoch:214   Accuracy:57.46
Epoch:215   Accuracy:57.97
Epoch:216   Accuracy:57.83
Epoch:217   Accuracy:57.48
Epoch:218   Accuracy:58.06
Epoch:219   Accuracy:57.71
Epoch:220   Accuracy:58.25
Epoch:221   Accuracy:56.84
Epoch:222   Accuracy:57.56
Epoch:223   Accuracy:57.75
Epoch:224   Accuracy:57.87
Epoch:225   Accuracy:57.95
Epoch:226   Accuracy:57.91
Epoch:227   Accuracy:57.95
Epoch:228   Accuracy:58.90
Epoch:229   Accuracy:58.78
Epoch:230   Accuracy:58.58
Epoch:231   Accuracy:58.48
Epoch:232   Accuracy:57.56
Epoch:233   Accuracy:55.90
Epoch:234   Accuracy:58.09
Epoch:235   Accuracy:57.47
Epoch:236   Accuracy:58.37
Epoch:237   Accuracy:58.10
Epoch:238   Accuracy:57.68
Epoch:239   Accuracy:58.36
Epoch:240   Accuracy:58.73
Epoch:241   Accuracy:59.48
Epoch:242   Accuracy:56.97
Epoch:243   Accuracy:58.56
Epoch:244   Accuracy:58.47
Epoch:245   Accuracy:57.43
Epoch:246   Accuracy:57.86
Epoch:247   Accuracy:57.79
Epoch:248   Accuracy:58.09
Epoch:249   Accuracy:58.66
Epoch:250   Accuracy:57.48
Epoch:251   Accuracy:58.66
Epoch:252   Accuracy:58.28
Epoch:253   Accuracy:58.38
Epoch:254   Accuracy:57.67
Epoch:255   Accuracy:58.76
Epoch:256   Accuracy:57.75
Epoch:257   Accuracy:57.31
Epoch:258   Accuracy:58.20
Epoch:259   Accuracy:57.67
Epoch:260   Accuracy:56.87
Epoch:261   Accuracy:56.57
Epoch:262   Accuracy:58.21
Epoch:263   Accuracy:56.94
Epoch:264   Accuracy:57.48
Epoch:265   Accuracy:57.10
Epoch:266   Accuracy:57.68
Epoch:267   Accuracy:56.48
Epoch:268   Accuracy:58.25
Epoch:269   Accuracy:57.09
Epoch:270   Accuracy:57.44
Epoch:271   Accuracy:58.96
Epoch:272   Accuracy:58.48
Epoch:273   Accuracy:58.57
Epoch:274   Accuracy:57.64
Epoch:275   Accuracy:56.61
Epoch:276   Accuracy:58.22
Epoch:277   Accuracy:56.52
Epoch:278   Accuracy:57.72
Epoch:279   Accuracy:58.38
Epoch:280   Accuracy:58.18
Epoch:281   Accuracy:57.21
Epoch:282   Accuracy:55.79
Epoch:283   Accuracy:57.93
Epoch:284   Accuracy:57.55
Epoch:285   Accuracy:57.78
Epoch:286   Accuracy:58.02
Epoch:287   Accuracy:55.93
Epoch:288   Accuracy:56.33
Epoch:289   Accuracy:56.16
Epoch:290   Accuracy:56.75
Epoch:291   Accuracy:57.32
Epoch:292   Accuracy:56.55
Epoch:293   Accuracy:58.06
