Epoch:0   Accuracy:22.62
Epoch:1   Accuracy:28.81
Epoch:2   Accuracy:30.65
Epoch:3   Accuracy:34.12
Epoch:4   Accuracy:31.10
Epoch:5   Accuracy:35.72
Epoch:6   Accuracy:37.08
Epoch:7   Accuracy:35.01
Epoch:8   Accuracy:39.97
Epoch:9   Accuracy:39.13
Epoch:10   Accuracy:37.75
Epoch:11   Accuracy:40.52
Epoch:12   Accuracy:40.27
Epoch:13   Accuracy:42.06
Epoch:14   Accuracy:41.60
Epoch:15   Accuracy:40.45
Epoch:16   Accuracy:39.19
Epoch:17   Accuracy:38.84
Epoch:18   Accuracy:41.46
Epoch:19   Accuracy:41.07
Epoch:20   Accuracy:38.53
Epoch:21   Accuracy:35.68
Epoch:22   Accuracy:30.50
Epoch:23   Accuracy:25.34
Epoch:24   Accuracy:20.15
Epoch:25   Accuracy:15.04
Epoch:26   Accuracy:13.79
Epoch:27   Accuracy:14.19
Epoch:28   Accuracy:13.45
Epoch:29   Accuracy:13.43
Epoch:30   Accuracy:13.05
Epoch:31   Accuracy:13.33
Epoch:32   Accuracy:13.37
Epoch:33   Accuracy:13.41
Epoch:34   Accuracy:13.65
Epoch:35   Accuracy:14.04
Epoch:36   Accuracy:13.59
Epoch:37   Accuracy:13.65
Epoch:38   Accuracy:13.52
Epoch:39   Accuracy:13.04
Epoch:40   Accuracy:12.76
Epoch:41   Accuracy:12.98
Epoch:42   Accuracy:12.92
Epoch:43   Accuracy:13.40
Epoch:44   Accuracy:13.05
Epoch:45   Accuracy:13.36
Epoch:46   Accuracy:13.78
Epoch:47   Accuracy:13.90
Epoch:48   Accuracy:13.68
Epoch:49   Accuracy:13.89
Epoch:50   Accuracy:13.79
Epoch:51   Accuracy:12.36
Epoch:52   Accuracy:12.74
Epoch:53   Accuracy:12.66
Epoch:54   Accuracy:13.12
Epoch:55   Accuracy:12.67
Epoch:56   Accuracy:13.24
Epoch:57   Accuracy:13.64
Epoch:58   Accuracy:13.31
Epoch:59   Accuracy:13.56
Epoch:60   Accuracy:13.31
Epoch:61   Accuracy:13.30
Epoch:62   Accuracy:12.82
Epoch:63   Accuracy:13.05
Epoch:64   Accuracy:13.01
Epoch:65   Accuracy:12.86
Epoch:66   Accuracy:12.91
Epoch:67   Accuracy:12.33
Epoch:68   Accuracy:12.72
Epoch:69   Accuracy:11.89
Epoch:70   Accuracy:12.07
Epoch:71   Accuracy:12.55
Epoch:72   Accuracy:12.77
Epoch:73   Accuracy:12.35
Epoch:74   Accuracy:12.20
Epoch:75   Accuracy:12.38
Epoch:76   Accuracy:12.77
Epoch:77   Accuracy:12.70
Epoch:78   Accuracy:12.25
Epoch:79   Accuracy:12.17
Epoch:80   Accuracy:12.78
Epoch:81   Accuracy:12.75
Epoch:82   Accuracy:13.03
Epoch:83   Accuracy:12.96
Epoch:84   Accuracy:12.79
Epoch:85   Accuracy:12.58
Epoch:86   Accuracy:12.39
Epoch:87   Accuracy:12.18
Epoch:88   Accuracy:12.18
Epoch:89   Accuracy:12.17
Epoch:90   Accuracy:12.78
Epoch:91   Accuracy:12.88
Epoch:92   Accuracy:12.20
Epoch:93   Accuracy:12.10
Epoch:94   Accuracy:12.19
Epoch:95   Accuracy:11.78
Epoch:96   Accuracy:11.31
Epoch:97   Accuracy:11.49
Epoch:98   Accuracy:11.64
Epoch:99   Accuracy:12.51
Epoch:100   Accuracy:12.36
Epoch:101   Accuracy:12.12
Epoch:102   Accuracy:11.85
Epoch:103   Accuracy:11.55
Epoch:104   Accuracy:11.85
Epoch:105   Accuracy:12.23
Epoch:106   Accuracy:12.55
Epoch:107   Accuracy:12.17
Epoch:108   Accuracy:11.90
Epoch:109   Accuracy:11.54
Epoch:110   Accuracy:11.30
Epoch:111   Accuracy:10.81
Epoch:112   Accuracy:10.61
Epoch:113   Accuracy:10.00
Epoch:114   Accuracy:10.00
Epoch:115   Accuracy:10.00
Epoch:116   Accuracy:10.00
Epoch:117   Accuracy:10.00
Epoch:118   Accuracy:10.00
Epoch:119   Accuracy:10.00
Epoch:120   Accuracy:10.00
Epoch:121   Accuracy:10.00
Epoch:122   Accuracy:10.00
Epoch:123   Accuracy:10.00
Epoch:124   Accuracy:10.00
Epoch:125   Accuracy:10.00
Epoch:126   Accuracy:10.00
Epoch:127   Accuracy:10.00
Epoch:128   Accuracy:10.00
Epoch:129   Accuracy:10.00
Epoch:130   Accuracy:10.00
Epoch:131   Accuracy:10.00
Epoch:132   Accuracy:10.00
Epoch:133   Accuracy:10.00
Epoch:134   Accuracy:10.00
Epoch:135   Accuracy:10.00
Epoch:136   Accuracy:10.00
Epoch:137   Accuracy:10.00
Epoch:138   Accuracy:10.00
