Epoch:0   Accuracy:46.73
Epoch:1   Accuracy:53.01
Epoch:2   Accuracy:57.36
Epoch:3   Accuracy:55.84
Epoch:4   Accuracy:61.17
Epoch:5   Accuracy:63.36
Epoch:6   Accuracy:65.55
Epoch:7   Accuracy:69.56
Epoch:8   Accuracy:70.74
Epoch:9   Accuracy:67.07
Epoch:10   Accuracy:70.49
Epoch:11   Accuracy:69.96
Epoch:12   Accuracy:72.03
Epoch:13   Accuracy:72.77
Epoch:14   Accuracy:74.94
Epoch:15   Accuracy:71.96
Epoch:16   Accuracy:76.53
Epoch:17   Accuracy:76.38
Epoch:18   Accuracy:75.41
Epoch:19   Accuracy:75.85
Epoch:20   Accuracy:77.76
Epoch:21   Accuracy:69.28
Epoch:22   Accuracy:72.84
Epoch:23   Accuracy:72.55
Epoch:24   Accuracy:74.69
Epoch:25   Accuracy:77.41
Epoch:26   Accuracy:76.96
Epoch:27   Accuracy:77.28
Epoch:28   Accuracy:77.33
Epoch:29   Accuracy:77.80
Epoch:30   Accuracy:79.47
Epoch:31   Accuracy:80.81
Epoch:32   Accuracy:81.33
Epoch:33   Accuracy:80.79
Epoch:34   Accuracy:81.72
Epoch:35   Accuracy:80.76
Epoch:36   Accuracy:80.74
Epoch:37   Accuracy:81.28
Epoch:38   Accuracy:77.96
Epoch:39   Accuracy:80.51
Epoch:40   Accuracy:80.30
Epoch:41   Accuracy:79.20
Epoch:42   Accuracy:80.37
Epoch:43   Accuracy:76.86
Epoch:44   Accuracy:78.23
Epoch:45   Accuracy:77.47
Epoch:46   Accuracy:79.27
Epoch:47   Accuracy:80.74
Epoch:48   Accuracy:79.02
Epoch:49   Accuracy:78.00
Epoch:50   Accuracy:75.32
Epoch:51   Accuracy:79.24
Epoch:52   Accuracy:76.08
Epoch:53   Accuracy:76.14
Epoch:54   Accuracy:74.60
Epoch:55   Accuracy:77.96
Epoch:56   Accuracy:77.48
Epoch:57   Accuracy:79.64
Epoch:58   Accuracy:74.02
Epoch:59   Accuracy:76.97
Epoch:60   Accuracy:73.34
Epoch:61   Accuracy:76.41
Epoch:62   Accuracy:72.27
Epoch:63   Accuracy:74.36
Epoch:64   Accuracy:74.26
Epoch:65   Accuracy:77.07
Epoch:66   Accuracy:74.80
Epoch:67   Accuracy:74.88
Epoch:68   Accuracy:71.47
Epoch:69   Accuracy:77.18
Epoch:70   Accuracy:76.67
Epoch:71   Accuracy:72.97
Epoch:72   Accuracy:73.51
Epoch:73   Accuracy:76.74
Epoch:74   Accuracy:74.30
Epoch:75   Accuracy:75.96
Epoch:76   Accuracy:71.06
Epoch:77   Accuracy:73.05
Epoch:78   Accuracy:72.02
Epoch:79   Accuracy:72.89
Epoch:80   Accuracy:74.26
Epoch:81   Accuracy:73.75
Epoch:82   Accuracy:71.01
Epoch:83   Accuracy:73.19
Epoch:84   Accuracy:72.50
Epoch:85   Accuracy:74.52
Epoch:86   Accuracy:73.03
Epoch:87   Accuracy:74.55
Epoch:88   Accuracy:71.56
Epoch:89   Accuracy:73.83
