Epoch:0   Accuracy:52.17
Epoch:1   Accuracy:63.19
Epoch:2   Accuracy:69.73
Epoch:3   Accuracy:74.91
Epoch:4   Accuracy:74.07
Epoch:5   Accuracy:78.07
Epoch:6   Accuracy:77.17
Epoch:7   Accuracy:77.33
Epoch:8   Accuracy:80.00
Epoch:9   Accuracy:82.46
Epoch:10   Accuracy:79.54
Epoch:11   Accuracy:85.49
Epoch:12   Accuracy:86.27
Epoch:13   Accuracy:86.09
Epoch:14   Accuracy:87.09
Epoch:15   Accuracy:87.15
Epoch:16   Accuracy:86.97
Epoch:17   Accuracy:87.05
Epoch:18   Accuracy:86.48
Epoch:19   Accuracy:86.56
Epoch:20   Accuracy:86.99
Epoch:21   Accuracy:86.52
Epoch:22   Accuracy:86.51
Epoch:23   Accuracy:86.56
Epoch:24   Accuracy:85.62
Epoch:25   Accuracy:85.75
Epoch:26   Accuracy:86.29
Epoch:27   Accuracy:86.18
Epoch:28   Accuracy:86.51
Epoch:29   Accuracy:86.27
Epoch:30   Accuracy:86.65
Epoch:31   Accuracy:86.60
Epoch:32   Accuracy:86.74
Epoch:33   Accuracy:86.85
Epoch:34   Accuracy:87.26
Epoch:35   Accuracy:87.11
Epoch:36   Accuracy:87.09
Epoch:37   Accuracy:87.08
Epoch:38   Accuracy:87.37
Epoch:39   Accuracy:87.30
Epoch:40   Accuracy:87.40
Epoch:41   Accuracy:87.14
Epoch:42   Accuracy:87.32
Epoch:43   Accuracy:87.19
Epoch:44   Accuracy:87.30
Epoch:45   Accuracy:87.52
Epoch:46   Accuracy:87.29
Epoch:47   Accuracy:87.17
Epoch:48   Accuracy:87.21
Epoch:49   Accuracy:87.33
