Epoch:0   Accuracy:56.79
Epoch:1   Accuracy:69.60
Epoch:2   Accuracy:75.05
Epoch:3   Accuracy:77.33
Epoch:4   Accuracy:80.34
Epoch:5   Accuracy:83.56
Epoch:6   Accuracy:82.79
Epoch:7   Accuracy:83.45
Epoch:8   Accuracy:84.55
Epoch:9   Accuracy:84.51
Epoch:10   Accuracy:85.96
Epoch:11   Accuracy:85.81
Epoch:12   Accuracy:86.14
Epoch:13   Accuracy:85.94
Epoch:14   Accuracy:86.41
Epoch:15   Accuracy:86.58
Epoch:16   Accuracy:86.59
Epoch:17   Accuracy:87.46
Epoch:18   Accuracy:86.90
Epoch:19   Accuracy:86.67
Epoch:20   Accuracy:87.15
Epoch:21   Accuracy:86.98
Epoch:22   Accuracy:87.71
Epoch:23   Accuracy:87.73
Epoch:24   Accuracy:88.66
Epoch:25   Accuracy:88.23
Epoch:26   Accuracy:88.14
Epoch:27   Accuracy:88.23
Epoch:28   Accuracy:87.94
Epoch:29   Accuracy:88.62
Epoch:30   Accuracy:88.95
Epoch:31   Accuracy:88.19
Epoch:32   Accuracy:89.01
Epoch:33   Accuracy:89.37
Epoch:34   Accuracy:89.15
Epoch:35   Accuracy:89.09
Epoch:36   Accuracy:88.58
Epoch:37   Accuracy:89.35
Epoch:38   Accuracy:89.10
Epoch:39   Accuracy:89.24
Epoch:40   Accuracy:89.33
Epoch:41   Accuracy:89.71
Epoch:42   Accuracy:89.39
Epoch:43   Accuracy:89.27
Epoch:44   Accuracy:89.87
Epoch:45   Accuracy:90.68
Epoch:46   Accuracy:90.34
Epoch:47   Accuracy:89.42
Epoch:48   Accuracy:89.91
Epoch:49   Accuracy:90.34
Epoch:50   Accuracy:90.10
Epoch:51   Accuracy:89.94
Epoch:52   Accuracy:89.82
Epoch:53   Accuracy:90.21
Epoch:54   Accuracy:89.82
Epoch:55   Accuracy:90.33
Epoch:56   Accuracy:89.83
Epoch:57   Accuracy:90.58
Epoch:58   Accuracy:90.55
Epoch:59   Accuracy:91.01
Epoch:60   Accuracy:90.94
Epoch:61   Accuracy:90.77
Epoch:62   Accuracy:89.44
Epoch:63   Accuracy:90.41
Epoch:64   Accuracy:90.71
Epoch:65   Accuracy:90.51
Epoch:66   Accuracy:90.64
Epoch:67   Accuracy:89.99
Epoch:68   Accuracy:91.08
Epoch:69   Accuracy:90.89
Epoch:70   Accuracy:90.88
Epoch:71   Accuracy:90.74
Epoch:72   Accuracy:91.11
Epoch:73   Accuracy:91.03
Epoch:74   Accuracy:91.30
Epoch:75   Accuracy:90.27
Epoch:76   Accuracy:90.97
Epoch:77   Accuracy:91.23
Epoch:78   Accuracy:90.79
Epoch:79   Accuracy:91.14
Epoch:80   Accuracy:91.65
Epoch:81   Accuracy:91.22
Epoch:82   Accuracy:91.19
Epoch:83   Accuracy:91.19
Epoch:84   Accuracy:91.01
Epoch:85   Accuracy:91.16
Epoch:86   Accuracy:91.32
Epoch:87   Accuracy:91.24
Epoch:88   Accuracy:91.56
