Epoch:0   Accuracy:18.50
Epoch:1   Accuracy:26.89
Epoch:2   Accuracy:27.69
Epoch:3   Accuracy:29.82
Epoch:4   Accuracy:30.22
Epoch:5   Accuracy:32.58
Epoch:6   Accuracy:33.99
Epoch:7   Accuracy:32.62
Epoch:8   Accuracy:38.48
Epoch:9   Accuracy:37.46
Epoch:10   Accuracy:35.88
Epoch:11   Accuracy:38.67
Epoch:12   Accuracy:35.23
Epoch:13   Accuracy:37.36
Epoch:14   Accuracy:37.41
Epoch:15   Accuracy:39.04
Epoch:16   Accuracy:39.60
Epoch:17   Accuracy:40.78
Epoch:18   Accuracy:40.95
Epoch:19   Accuracy:41.06
Epoch:20   Accuracy:38.31
Epoch:21   Accuracy:38.50
Epoch:22   Accuracy:40.09
Epoch:23   Accuracy:41.93
Epoch:24   Accuracy:40.28
Epoch:25   Accuracy:40.72
Epoch:26   Accuracy:40.75
Epoch:27   Accuracy:41.37
Epoch:28   Accuracy:38.30
Epoch:29   Accuracy:39.03
Epoch:30   Accuracy:40.30
Epoch:31   Accuracy:41.87
Epoch:32   Accuracy:41.07
Epoch:33   Accuracy:42.86
Epoch:34   Accuracy:38.21
Epoch:35   Accuracy:39.45
Epoch:36   Accuracy:40.28
Epoch:37   Accuracy:39.30
Epoch:38   Accuracy:32.97
Epoch:39   Accuracy:34.79
Epoch:40   Accuracy:38.54
Epoch:41   Accuracy:40.55
Epoch:42   Accuracy:36.09
Epoch:43   Accuracy:34.88
Epoch:44   Accuracy:37.27
Epoch:45   Accuracy:32.85
Epoch:46   Accuracy:34.12
Epoch:47   Accuracy:33.28
Epoch:48   Accuracy:34.21
Epoch:49   Accuracy:32.92
Epoch:50   Accuracy:36.27
Epoch:51   Accuracy:31.57
Epoch:52   Accuracy:30.16
Epoch:53   Accuracy:30.96
Epoch:54   Accuracy:30.16
Epoch:55   Accuracy:33.59
Epoch:56   Accuracy:28.29
Epoch:57   Accuracy:27.14
Epoch:58   Accuracy:28.15
Epoch:59   Accuracy:27.96
Epoch:60   Accuracy:28.30
Epoch:61   Accuracy:29.43
Epoch:62   Accuracy:25.89
Epoch:63   Accuracy:24.80
Epoch:64   Accuracy:24.86
Epoch:65   Accuracy:27.57
Epoch:66   Accuracy:27.54
Epoch:67   Accuracy:23.43
Epoch:68   Accuracy:23.95
Epoch:69   Accuracy:27.53
Epoch:70   Accuracy:22.74
Epoch:71   Accuracy:21.80
Epoch:72   Accuracy:22.93
Epoch:73   Accuracy:20.16
Epoch:74   Accuracy:24.65
Epoch:75   Accuracy:20.94
Epoch:76   Accuracy:22.00
Epoch:77   Accuracy:21.47
Epoch:78   Accuracy:21.18
Epoch:79   Accuracy:21.82
Epoch:80   Accuracy:20.63
Epoch:81   Accuracy:20.30
Epoch:82   Accuracy:20.97
Epoch:83   Accuracy:20.40
Epoch:84   Accuracy:17.94
Epoch:85   Accuracy:18.01
Epoch:86   Accuracy:20.85
Epoch:87   Accuracy:16.66
Epoch:88   Accuracy:18.73
Epoch:89   Accuracy:19.95
Epoch:90   Accuracy:18.66
Epoch:91   Accuracy:20.16
Epoch:92   Accuracy:18.89
Epoch:93   Accuracy:18.19
Epoch:94   Accuracy:16.92
Epoch:95   Accuracy:16.90
Epoch:96   Accuracy:16.32
Epoch:97   Accuracy:18.13
Epoch:98   Accuracy:16.20
Epoch:99   Accuracy:17.79
Epoch:100   Accuracy:18.05
Epoch:101   Accuracy:17.84
Epoch:102   Accuracy:19.13
Epoch:103   Accuracy:19.30
Epoch:104   Accuracy:17.38
Epoch:105   Accuracy:17.71
Epoch:106   Accuracy:17.47
Epoch:107   Accuracy:18.13
Epoch:108   Accuracy:17.60
Epoch:109   Accuracy:16.54
Epoch:110   Accuracy:16.81
Epoch:111   Accuracy:17.27
Epoch:112   Accuracy:17.35
Epoch:113   Accuracy:16.43
Epoch:114   Accuracy:17.38
Epoch:115   Accuracy:16.98
Epoch:116   Accuracy:17.04
Epoch:117   Accuracy:16.04
Epoch:118   Accuracy:17.66
Epoch:119   Accuracy:17.22
Epoch:120   Accuracy:17.41
Epoch:121   Accuracy:17.21
Epoch:122   Accuracy:16.81
Epoch:123   Accuracy:15.51
Epoch:124   Accuracy:17.13
Epoch:125   Accuracy:16.11
Epoch:126   Accuracy:16.50
Epoch:127   Accuracy:16.52
Epoch:128   Accuracy:15.50
Epoch:129   Accuracy:17.50
Epoch:130   Accuracy:17.49
Epoch:131   Accuracy:15.23
Epoch:132   Accuracy:17.26
