Epoch:0   Accuracy:18.00
Epoch:1   Accuracy:26.80
Epoch:2   Accuracy:32.89
Epoch:3   Accuracy:38.45
Epoch:4   Accuracy:40.98
Epoch:5   Accuracy:44.07
Epoch:6   Accuracy:47.68
Epoch:7   Accuracy:50.27
Epoch:8   Accuracy:51.01
Epoch:9   Accuracy:52.39
Epoch:10   Accuracy:51.41
Epoch:11   Accuracy:58.72
Epoch:12   Accuracy:60.85
Epoch:13   Accuracy:61.28
Epoch:14   Accuracy:61.26
Epoch:15   Accuracy:61.10
Epoch:16   Accuracy:61.44
Epoch:17   Accuracy:61.03
Epoch:18   Accuracy:61.12
Epoch:19   Accuracy:60.72
Epoch:20   Accuracy:60.12
Epoch:21   Accuracy:60.41
Epoch:22   Accuracy:59.94
Epoch:23   Accuracy:59.94
Epoch:24   Accuracy:59.84
Epoch:25   Accuracy:59.63
Epoch:26   Accuracy:59.53
Epoch:27   Accuracy:58.83
Epoch:28   Accuracy:59.06
Epoch:29   Accuracy:58.57
Epoch:30   Accuracy:58.52
Epoch:31   Accuracy:58.49
Epoch:32   Accuracy:58.46
Epoch:33   Accuracy:57.85
Epoch:34   Accuracy:57.78
Epoch:35   Accuracy:57.20
Epoch:36   Accuracy:57.37
Epoch:37   Accuracy:56.94
Epoch:38   Accuracy:56.11
Epoch:39   Accuracy:55.95
Epoch:40   Accuracy:56.09
Epoch:41   Accuracy:55.28
Epoch:42   Accuracy:54.93
Epoch:43   Accuracy:55.03
Epoch:44   Accuracy:53.94
Epoch:45   Accuracy:54.04
Epoch:46   Accuracy:53.50
Epoch:47   Accuracy:52.98
Epoch:48   Accuracy:52.28
Epoch:49   Accuracy:51.63
Epoch:50   Accuracy:51.91
Epoch:51   Accuracy:52.09
Epoch:52   Accuracy:51.41
Epoch:53   Accuracy:50.17
Epoch:54   Accuracy:50.89
Epoch:55   Accuracy:49.80
Epoch:56   Accuracy:49.58
Epoch:57   Accuracy:47.97
Epoch:58   Accuracy:47.55
Epoch:59   Accuracy:47.62
Epoch:60   Accuracy:44.29
Epoch:61   Accuracy:45.42
Epoch:62   Accuracy:45.90
Epoch:63   Accuracy:46.39
Epoch:64   Accuracy:46.31
Epoch:65   Accuracy:45.05
Epoch:66   Accuracy:45.59
Epoch:67   Accuracy:44.77
Epoch:68   Accuracy:44.90
Epoch:69   Accuracy:44.32
Epoch:70   Accuracy:44.58
Epoch:71   Accuracy:43.35
Epoch:72   Accuracy:42.30
Epoch:73   Accuracy:40.78
Epoch:74   Accuracy:42.07
Epoch:75   Accuracy:42.52
Epoch:76   Accuracy:39.05
Epoch:77   Accuracy:38.73
Epoch:78   Accuracy:36.94
Epoch:79   Accuracy:37.83
Epoch:80   Accuracy:35.87
Epoch:81   Accuracy:35.98
Epoch:82   Accuracy:36.28
Epoch:83   Accuracy:37.33
Epoch:84   Accuracy:37.13
Epoch:85   Accuracy:33.75
Epoch:86   Accuracy:33.35
Epoch:87   Accuracy:33.36
Epoch:88   Accuracy:34.73
Epoch:89   Accuracy:34.63
Epoch:90   Accuracy:33.26
Epoch:91   Accuracy:34.35
Epoch:92   Accuracy:32.34
Epoch:93   Accuracy:31.92
Epoch:94   Accuracy:31.31
Epoch:95   Accuracy:30.79
Epoch:96   Accuracy:29.84
Epoch:97   Accuracy:29.25
Epoch:98   Accuracy:31.64
Epoch:99   Accuracy:29.90
Epoch:100   Accuracy:31.03
Epoch:101   Accuracy:32.18
Epoch:102   Accuracy:32.25
Epoch:103   Accuracy:33.12
Epoch:104   Accuracy:33.19
Epoch:105   Accuracy:33.91
Epoch:106   Accuracy:34.35
Epoch:107   Accuracy:34.59
Epoch:108   Accuracy:35.24
Epoch:109   Accuracy:35.10
Epoch:110   Accuracy:35.77
Epoch:111   Accuracy:35.57
Epoch:112   Accuracy:36.08
Epoch:113   Accuracy:36.58
Epoch:114   Accuracy:36.84
Epoch:115   Accuracy:36.79
Epoch:116   Accuracy:36.84
Epoch:117   Accuracy:37.29
Epoch:118   Accuracy:37.29
Epoch:119   Accuracy:37.64
Epoch:120   Accuracy:37.84
Epoch:121   Accuracy:37.94
Epoch:122   Accuracy:38.43
Epoch:123   Accuracy:38.36
Epoch:124   Accuracy:38.23
Epoch:125   Accuracy:38.69
Epoch:126   Accuracy:38.82
Epoch:127   Accuracy:38.58
Epoch:128   Accuracy:38.82
Epoch:129   Accuracy:38.93
Epoch:130   Accuracy:39.18
Epoch:131   Accuracy:39.03
Epoch:132   Accuracy:39.72
Epoch:133   Accuracy:39.18
Epoch:134   Accuracy:39.65
Epoch:135   Accuracy:39.52
Epoch:136   Accuracy:39.72
Epoch:137   Accuracy:40.12
Epoch:138   Accuracy:39.73
Epoch:139   Accuracy:39.93
Epoch:140   Accuracy:40.44
Epoch:141   Accuracy:40.34
Epoch:142   Accuracy:40.37
Epoch:143   Accuracy:40.40
Epoch:144   Accuracy:40.82
Epoch:145   Accuracy:40.79
Epoch:146   Accuracy:41.01
Epoch:147   Accuracy:40.86
Epoch:148   Accuracy:41.24
Epoch:149   Accuracy:41.21
Epoch:150   Accuracy:41.00
Epoch:151   Accuracy:41.40
Epoch:152   Accuracy:41.95
Epoch:153   Accuracy:41.67
Epoch:154   Accuracy:41.94
Epoch:155   Accuracy:42.57
Epoch:156   Accuracy:42.48
Epoch:157   Accuracy:42.17
Epoch:158   Accuracy:42.33
Epoch:159   Accuracy:42.33
Epoch:160   Accuracy:42.66
Epoch:161   Accuracy:42.70
Epoch:162   Accuracy:42.56
Epoch:163   Accuracy:42.98
Epoch:164   Accuracy:42.53
Epoch:165   Accuracy:43.20
Epoch:166   Accuracy:43.01
Epoch:167   Accuracy:42.75
Epoch:168   Accuracy:43.41
Epoch:169   Accuracy:43.05
Epoch:170   Accuracy:43.61
Epoch:171   Accuracy:43.77
Epoch:172   Accuracy:43.98
Epoch:173   Accuracy:43.34
Epoch:174   Accuracy:43.62
Epoch:175   Accuracy:43.71
Epoch:176   Accuracy:43.21
Epoch:177   Accuracy:43.26
Epoch:178   Accuracy:43.56
Epoch:179   Accuracy:43.91
Epoch:180   Accuracy:43.84
Epoch:181   Accuracy:44.65
Epoch:182   Accuracy:44.29
Epoch:183   Accuracy:44.64
Epoch:184   Accuracy:44.17
Epoch:185   Accuracy:44.53
Epoch:186   Accuracy:44.26
Epoch:187   Accuracy:44.68
Epoch:188   Accuracy:44.58
Epoch:189   Accuracy:44.28
Epoch:190   Accuracy:44.64
Epoch:191   Accuracy:44.59
Epoch:192   Accuracy:44.96
Epoch:193   Accuracy:44.34
Epoch:194   Accuracy:44.31
Epoch:195   Accuracy:44.81
Epoch:196   Accuracy:44.96
Epoch:197   Accuracy:45.20
Epoch:198   Accuracy:45.05
Epoch:199   Accuracy:45.21
