Epoch:0   Accuracy:39.71
Epoch:1   Accuracy:46.32
Epoch:2   Accuracy:50.03
Epoch:3   Accuracy:54.70
Epoch:4   Accuracy:58.37
Epoch:5   Accuracy:60.96
Epoch:6   Accuracy:60.34
Epoch:7   Accuracy:62.39
Epoch:8   Accuracy:65.36
Epoch:9   Accuracy:67.22
Epoch:10   Accuracy:66.40
Epoch:11   Accuracy:67.74
Epoch:12   Accuracy:70.40
Epoch:13   Accuracy:71.26
Epoch:14   Accuracy:73.66
Epoch:15   Accuracy:73.39
Epoch:16   Accuracy:73.87
Epoch:17   Accuracy:74.78
Epoch:18   Accuracy:77.02
Epoch:19   Accuracy:76.99
Epoch:20   Accuracy:77.47
Epoch:21   Accuracy:77.36
Epoch:22   Accuracy:78.65
Epoch:23   Accuracy:79.41
Epoch:24   Accuracy:80.62
Epoch:25   Accuracy:80.77
Epoch:26   Accuracy:82.07
Epoch:27   Accuracy:81.62
Epoch:28   Accuracy:82.45
Epoch:29   Accuracy:82.98
Epoch:30   Accuracy:83.64
Epoch:31   Accuracy:83.78
Epoch:32   Accuracy:84.68
Epoch:33   Accuracy:84.67
Epoch:34   Accuracy:84.93
Epoch:35   Accuracy:84.87
Epoch:36   Accuracy:85.59
Epoch:37   Accuracy:85.85
Epoch:38   Accuracy:86.68
Epoch:39   Accuracy:87.17
Epoch:40   Accuracy:86.60
Epoch:41   Accuracy:85.99
Epoch:42   Accuracy:86.84
Epoch:43   Accuracy:87.33
Epoch:44   Accuracy:87.68
Epoch:45   Accuracy:88.39
Epoch:46   Accuracy:87.66
Epoch:47   Accuracy:88.95
Epoch:48   Accuracy:88.55
Epoch:49   Accuracy:88.59
Epoch:50   Accuracy:88.56
Epoch:51   Accuracy:87.89
Epoch:52   Accuracy:88.81
Epoch:53   Accuracy:89.08
Epoch:54   Accuracy:89.13
Epoch:55   Accuracy:89.05
Epoch:56   Accuracy:89.09
Epoch:57   Accuracy:89.78
Epoch:58   Accuracy:90.15
Epoch:59   Accuracy:90.22
Epoch:60   Accuracy:88.99
Epoch:61   Accuracy:89.54
Epoch:62   Accuracy:90.06
Epoch:63   Accuracy:90.16
Epoch:64   Accuracy:89.33
Epoch:65   Accuracy:90.30
Epoch:66   Accuracy:90.00
Epoch:67   Accuracy:89.84
Epoch:68   Accuracy:90.45
Epoch:69   Accuracy:90.21
Epoch:70   Accuracy:91.17
Epoch:71   Accuracy:90.77
Epoch:72   Accuracy:90.42
Epoch:73   Accuracy:90.59
Epoch:74   Accuracy:90.49
Epoch:75   Accuracy:90.24
Epoch:76   Accuracy:90.25
Epoch:77   Accuracy:90.55
Epoch:78   Accuracy:90.78
Epoch:79   Accuracy:90.56
Epoch:80   Accuracy:91.00
Epoch:81   Accuracy:91.41
Epoch:82   Accuracy:90.91
Epoch:83   Accuracy:91.43
Epoch:84   Accuracy:90.55
Epoch:85   Accuracy:91.12
Epoch:86   Accuracy:91.35
Epoch:87   Accuracy:91.46
Epoch:88   Accuracy:91.23
Epoch:89   Accuracy:90.97
Epoch:90   Accuracy:91.39
Epoch:91   Accuracy:91.63
Epoch:92   Accuracy:91.79
Epoch:93   Accuracy:91.54
Epoch:94   Accuracy:91.52
Epoch:95   Accuracy:91.31
Epoch:96   Accuracy:91.85
Epoch:97   Accuracy:91.40
Epoch:98   Accuracy:92.00
Epoch:99   Accuracy:91.76
Epoch:100   Accuracy:91.84
Epoch:101   Accuracy:91.92
Epoch:102   Accuracy:91.67
Epoch:103   Accuracy:91.55
Epoch:104   Accuracy:91.75
Epoch:105   Accuracy:91.54
Epoch:106   Accuracy:91.75
Epoch:107   Accuracy:91.71
Epoch:108   Accuracy:91.75
Epoch:109   Accuracy:91.96
Epoch:110   Accuracy:92.35
Epoch:111   Accuracy:92.55
Epoch:112   Accuracy:92.10
Epoch:113   Accuracy:91.92
Epoch:114   Accuracy:91.92
Epoch:115   Accuracy:91.66
Epoch:116   Accuracy:91.70
Epoch:117   Accuracy:92.41
Epoch:118   Accuracy:92.34
Epoch:119   Accuracy:92.16
Epoch:120   Accuracy:92.33
Epoch:121   Accuracy:92.12
Epoch:122   Accuracy:92.59
Epoch:123   Accuracy:92.36
Epoch:124   Accuracy:92.57
Epoch:125   Accuracy:92.70
Epoch:126   Accuracy:92.43
Epoch:127   Accuracy:92.38
Epoch:128   Accuracy:91.92
Epoch:129   Accuracy:92.47
Epoch:130   Accuracy:92.78
Epoch:131   Accuracy:92.57
Epoch:132   Accuracy:92.09
Epoch:133   Accuracy:91.86
Epoch:134   Accuracy:92.20
Epoch:135   Accuracy:92.50
Epoch:136   Accuracy:92.05
Epoch:137   Accuracy:92.46
Epoch:138   Accuracy:92.68
Epoch:139   Accuracy:91.85
Epoch:140   Accuracy:92.31
Epoch:141   Accuracy:92.45
Epoch:142   Accuracy:92.11
Epoch:143   Accuracy:92.35
Epoch:144   Accuracy:92.14
Epoch:145   Accuracy:92.24
Epoch:146   Accuracy:92.78
Epoch:147   Accuracy:92.60
Epoch:148   Accuracy:92.55
Epoch:149   Accuracy:92.39
Epoch:150   Accuracy:93.38
Epoch:151   Accuracy:93.65
Epoch:152   Accuracy:93.57
Epoch:153   Accuracy:93.56
Epoch:154   Accuracy:93.69
Epoch:155   Accuracy:93.62
Epoch:156   Accuracy:93.87
Epoch:157   Accuracy:93.72
Epoch:158   Accuracy:93.93
Epoch:159   Accuracy:94.09
Epoch:160   Accuracy:93.79
Epoch:161   Accuracy:93.86
Epoch:162   Accuracy:93.84
Epoch:163   Accuracy:93.93
Epoch:164   Accuracy:93.92
Epoch:165   Accuracy:94.15
Epoch:166   Accuracy:93.93
Epoch:167   Accuracy:93.95
Epoch:168   Accuracy:94.32
Epoch:169   Accuracy:94.03
Epoch:170   Accuracy:93.99
Epoch:171   Accuracy:93.97
Epoch:172   Accuracy:93.97
Epoch:173   Accuracy:93.97
Epoch:174   Accuracy:94.17
Epoch:175   Accuracy:94.03
Epoch:176   Accuracy:94.01
Epoch:177   Accuracy:94.14
Epoch:178   Accuracy:94.12
Epoch:179   Accuracy:94.02
Epoch:180   Accuracy:94.21
Epoch:181   Accuracy:94.20
Epoch:182   Accuracy:94.08
Epoch:183   Accuracy:94.12
Epoch:184   Accuracy:94.13
Epoch:185   Accuracy:94.12
Epoch:186   Accuracy:94.12
Epoch:187   Accuracy:94.01
Epoch:188   Accuracy:94.24
Epoch:189   Accuracy:94.36
Epoch:190   Accuracy:94.33
Epoch:191   Accuracy:94.43
Epoch:192   Accuracy:94.22
Epoch:193   Accuracy:94.24
Epoch:194   Accuracy:94.28
Epoch:195   Accuracy:94.09
Epoch:196   Accuracy:94.38
Epoch:197   Accuracy:94.19
Epoch:198   Accuracy:94.10
Epoch:199   Accuracy:94.37
Epoch:200   Accuracy:94.23
Epoch:201   Accuracy:94.42
Epoch:202   Accuracy:94.04
Epoch:203   Accuracy:94.19
Epoch:204   Accuracy:94.21
Epoch:205   Accuracy:94.14
Epoch:206   Accuracy:94.28
Epoch:207   Accuracy:94.29
Epoch:208   Accuracy:94.26
Epoch:209   Accuracy:94.18
Epoch:210   Accuracy:94.37
Epoch:211   Accuracy:94.18
Epoch:212   Accuracy:93.91
Epoch:213   Accuracy:94.31
Epoch:214   Accuracy:94.15
Epoch:215   Accuracy:94.38
Epoch:216   Accuracy:94.16
Epoch:217   Accuracy:94.19
Epoch:218   Accuracy:94.25
Epoch:219   Accuracy:94.31
Epoch:220   Accuracy:94.00
Epoch:221   Accuracy:94.20
Epoch:222   Accuracy:94.11
Epoch:223   Accuracy:94.41
Epoch:224   Accuracy:93.95
Epoch:225   Accuracy:94.06
Epoch:226   Accuracy:94.18
Epoch:227   Accuracy:94.15
Epoch:228   Accuracy:94.22
Epoch:229   Accuracy:94.14
Epoch:230   Accuracy:94.20
Epoch:231   Accuracy:94.32
Epoch:232   Accuracy:94.30
Epoch:233   Accuracy:94.23
Epoch:234   Accuracy:94.34
Epoch:235   Accuracy:94.20
Epoch:236   Accuracy:94.30
Epoch:237   Accuracy:94.15
Epoch:238   Accuracy:94.35
Epoch:239   Accuracy:94.20
Epoch:240   Accuracy:94.13
Epoch:241   Accuracy:94.21
Epoch:242   Accuracy:94.16
Epoch:243   Accuracy:94.37
Epoch:244   Accuracy:94.11
Epoch:245   Accuracy:94.20
Epoch:246   Accuracy:94.14
Epoch:247   Accuracy:94.32
Epoch:248   Accuracy:94.53
Epoch:249   Accuracy:94.21
Epoch:250   Accuracy:94.18
Epoch:251   Accuracy:94.22
Epoch:252   Accuracy:94.28
Epoch:253   Accuracy:94.19
Epoch:254   Accuracy:94.33
Epoch:255   Accuracy:94.22
Epoch:256   Accuracy:94.13
Epoch:257   Accuracy:94.35
Epoch:258   Accuracy:94.36
Epoch:259   Accuracy:94.15
Epoch:260   Accuracy:94.42
Epoch:261   Accuracy:94.44
Epoch:262   Accuracy:94.30
Epoch:263   Accuracy:94.29
Epoch:264   Accuracy:94.36
Epoch:265   Accuracy:94.31
Epoch:266   Accuracy:94.15
Epoch:267   Accuracy:94.36
Epoch:268   Accuracy:94.25
Epoch:269   Accuracy:94.39
Epoch:270   Accuracy:94.24
Epoch:271   Accuracy:94.24
Epoch:272   Accuracy:94.06
Epoch:273   Accuracy:94.59
Epoch:274   Accuracy:94.26
Epoch:275   Accuracy:94.39
Epoch:276   Accuracy:94.18
Epoch:277   Accuracy:94.18
Epoch:278   Accuracy:94.30
Epoch:279   Accuracy:94.28
Epoch:280   Accuracy:94.40
Epoch:281   Accuracy:94.33
Epoch:282   Accuracy:94.15
Epoch:283   Accuracy:94.32
Epoch:284   Accuracy:94.44
Epoch:285   Accuracy:94.35
Epoch:286   Accuracy:94.28
Epoch:287   Accuracy:94.26
Epoch:288   Accuracy:94.26
Epoch:289   Accuracy:94.24
Epoch:290   Accuracy:94.20
Epoch:291   Accuracy:94.23
Epoch:292   Accuracy:94.17
Epoch:293   Accuracy:94.20
Epoch:294   Accuracy:94.28
Epoch:295   Accuracy:94.06
Epoch:296   Accuracy:94.07
Epoch:297   Accuracy:94.36
Epoch:298   Accuracy:94.34
Epoch:299   Accuracy:94.16
Epoch:300   Accuracy:94.31
