Epoch:0   Accuracy:49.08
Epoch:1   Accuracy:55.64
Epoch:2   Accuracy:63.05
Epoch:3   Accuracy:65.64
Epoch:4   Accuracy:70.11
Epoch:5   Accuracy:70.37
Epoch:6   Accuracy:72.66
Epoch:7   Accuracy:73.35
Epoch:8   Accuracy:74.77
Epoch:9   Accuracy:75.60
Epoch:10   Accuracy:79.43
Epoch:11   Accuracy:77.62
Epoch:12   Accuracy:78.58
Epoch:13   Accuracy:79.11
Epoch:14   Accuracy:78.43
Epoch:15   Accuracy:78.95
Epoch:16   Accuracy:80.32
Epoch:17   Accuracy:80.57
Epoch:18   Accuracy:80.17
Epoch:19   Accuracy:79.98
Epoch:20   Accuracy:80.77
Epoch:21   Accuracy:80.92
Epoch:22   Accuracy:81.74
Epoch:23   Accuracy:82.75
Epoch:24   Accuracy:82.54
Epoch:25   Accuracy:82.19
Epoch:26   Accuracy:82.83
Epoch:27   Accuracy:83.73
Epoch:28   Accuracy:82.79
Epoch:29   Accuracy:84.10
Epoch:30   Accuracy:85.27
Epoch:31   Accuracy:85.98
Epoch:32   Accuracy:85.18
Epoch:33   Accuracy:85.85
Epoch:34   Accuracy:86.04
Epoch:35   Accuracy:85.95
Epoch:36   Accuracy:87.21
Epoch:37   Accuracy:87.42
Epoch:38   Accuracy:86.98
Epoch:39   Accuracy:87.29
Epoch:40   Accuracy:87.57
Epoch:41   Accuracy:88.14
Epoch:42   Accuracy:87.74
Epoch:43   Accuracy:88.19
Epoch:44   Accuracy:88.86
Epoch:45   Accuracy:88.26
Epoch:46   Accuracy:87.92
Epoch:47   Accuracy:88.32
Epoch:48   Accuracy:88.64
Epoch:49   Accuracy:89.19
Epoch:50   Accuracy:88.98
Epoch:51   Accuracy:89.35
Epoch:52   Accuracy:88.61
Epoch:53   Accuracy:88.11
Epoch:54   Accuracy:89.11
Epoch:55   Accuracy:89.17
Epoch:56   Accuracy:88.82
Epoch:57   Accuracy:88.92
Epoch:58   Accuracy:89.33
Epoch:59   Accuracy:88.75
Epoch:60   Accuracy:89.55
Epoch:61   Accuracy:89.90
Epoch:62   Accuracy:89.56
Epoch:63   Accuracy:89.84
Epoch:64   Accuracy:89.96
Epoch:65   Accuracy:89.48
Epoch:66   Accuracy:89.70
Epoch:67   Accuracy:89.77
Epoch:68   Accuracy:89.93
Epoch:69   Accuracy:89.81
Epoch:70   Accuracy:90.21
Epoch:71   Accuracy:89.07
Epoch:72   Accuracy:90.76
Epoch:73   Accuracy:90.90
Epoch:74   Accuracy:90.15
Epoch:75   Accuracy:90.52
Epoch:76   Accuracy:90.45
Epoch:77   Accuracy:90.11
Epoch:78   Accuracy:91.10
Epoch:79   Accuracy:90.54
Epoch:80   Accuracy:90.81
Epoch:81   Accuracy:90.85
Epoch:82   Accuracy:90.96
Epoch:83   Accuracy:90.92
Epoch:84   Accuracy:90.92
Epoch:85   Accuracy:90.34
Epoch:86   Accuracy:90.71
Epoch:87   Accuracy:91.30
Epoch:88   Accuracy:91.08
Epoch:89   Accuracy:91.34
Epoch:90   Accuracy:91.27
Epoch:91   Accuracy:91.22
Epoch:92   Accuracy:91.24
Epoch:93   Accuracy:90.94
Epoch:94   Accuracy:91.46
Epoch:95   Accuracy:90.68
Epoch:96   Accuracy:90.19
Epoch:97   Accuracy:91.45
Epoch:98   Accuracy:91.32
Epoch:99   Accuracy:91.32
Epoch:100   Accuracy:91.09
Epoch:101   Accuracy:91.38
Epoch:102   Accuracy:91.50
Epoch:103   Accuracy:91.26
Epoch:104   Accuracy:91.60
Epoch:105   Accuracy:90.76
Epoch:106   Accuracy:91.87
Epoch:107   Accuracy:91.25
Epoch:108   Accuracy:91.30
Epoch:109   Accuracy:91.15
Epoch:110   Accuracy:90.87
Epoch:111   Accuracy:91.49
Epoch:112   Accuracy:91.33
Epoch:113   Accuracy:91.31
Epoch:114   Accuracy:91.90
Epoch:115   Accuracy:91.63
Epoch:116   Accuracy:91.79
Epoch:117   Accuracy:91.42
Epoch:118   Accuracy:91.61
Epoch:119   Accuracy:90.91
Epoch:120   Accuracy:91.47
Epoch:121   Accuracy:89.36
Epoch:122   Accuracy:91.69
Epoch:123   Accuracy:91.80
Epoch:124   Accuracy:91.52
Epoch:125   Accuracy:90.79
Epoch:126   Accuracy:91.98
Epoch:127   Accuracy:92.25
Epoch:128   Accuracy:91.82
Epoch:129   Accuracy:92.17
Epoch:130   Accuracy:91.40
Epoch:131   Accuracy:92.22
Epoch:132   Accuracy:92.17
Epoch:133   Accuracy:91.77
Epoch:134   Accuracy:92.22
Epoch:135   Accuracy:91.56
Epoch:136   Accuracy:91.79
Epoch:137   Accuracy:92.33
Epoch:138   Accuracy:92.07
Epoch:139   Accuracy:91.91
Epoch:140   Accuracy:91.54
Epoch:141   Accuracy:92.02
Epoch:142   Accuracy:92.00
Epoch:143   Accuracy:92.29
Epoch:144   Accuracy:92.09
Epoch:145   Accuracy:91.87
Epoch:146   Accuracy:92.32
Epoch:147   Accuracy:91.94
Epoch:148   Accuracy:92.36
Epoch:149   Accuracy:92.03
Epoch:150   Accuracy:93.60
Epoch:151   Accuracy:93.41
Epoch:152   Accuracy:93.79
Epoch:153   Accuracy:93.80
Epoch:154   Accuracy:93.90
Epoch:155   Accuracy:94.00
Epoch:156   Accuracy:94.03
Epoch:157   Accuracy:94.17
Epoch:158   Accuracy:94.18
Epoch:159   Accuracy:94.27
Epoch:160   Accuracy:94.20
Epoch:161   Accuracy:94.07
Epoch:162   Accuracy:94.02
Epoch:163   Accuracy:94.01
Epoch:164   Accuracy:94.26
Epoch:165   Accuracy:94.27
Epoch:166   Accuracy:94.39
Epoch:167   Accuracy:94.43
Epoch:168   Accuracy:94.48
Epoch:169   Accuracy:94.45
Epoch:170   Accuracy:94.42
Epoch:171   Accuracy:94.70
Epoch:172   Accuracy:94.56
Epoch:173   Accuracy:94.40
Epoch:174   Accuracy:94.40
Epoch:175   Accuracy:94.46
Epoch:176   Accuracy:94.33
Epoch:177   Accuracy:94.52
Epoch:178   Accuracy:94.59
Epoch:179   Accuracy:94.29
Epoch:180   Accuracy:94.57
Epoch:181   Accuracy:94.56
Epoch:182   Accuracy:94.40
